freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	2007-S1 	2007-S2 	2008-S1 	2008-S2 	2009-S1 	2009-S2 	2010-S1 	2010-S2 	2011-S1 	2011-S2 	2012-S1 	2012-S2 	2013-S1 	2013-S2 	2014-S1 	2014-S2 	2015-S1 	2015-S2 	2016-S1 	2016-S2 	2017-S1 	2017-S2 	2018-S1 	2018-S2 	2019-S1 	2019-S2 	2020-S1 	2020-S2 	2021-S1 	2021-S2 
S,4100,4141902,GJ_GCV,X_VAT,PPS,LV	: 	11.0009 	11.4633 	18.4918 	19.4093 	14.0271 	12.1329 	15.6950 	14.3750 	15.5394 	16.9763 	18.6635 	16.7289 	16.7289 	16.2145 	16.3457 	16.5936 	16.4894 	14.6152 	14.0733 	12.2874 	12.7746 	12.2063 	14.2712 	13.8353 	10.8901 	9.7729 	8.6870 	9.4675 	13.4503 
S,4100,4141902,GJ_GCV,X_VAT,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	25.2919 	26.7385 	21.0013 	31.2617 	30.9288 	29.7222 	28.1688 	23.5157 	25.1395 	29.1808 
S,4100,4141902,GJ_GCV,X_VAT,PPS,NL	15.9833 	15.6142 	15.0894 	16.3971 	16.8942 	14.0695 	14.2571 	15.0926 	14.6194 	16.6729 	15.7744 	17.7451 	16.5849 	18.1017 	16.5465 	17.2044 	16.0013 	16.9876 	16.4898 	17.1796 	15.3819 	16.4342 	16.3590 	17.2674 	18.0686 	18.9411 	19.5314 	19.8218 	19.0655 	21.7370 
S,4100,4141902,GJ_GCV,X_VAT,PPS,PL	: 	14.9770 	13.9241 	17.4420 	15.9840 	17.6905 	16.2412 	19.2437 	17.0763 	19.9994 	18.6302 	22.2369 	18.3772 	20.0893 	19.0505 	19.5750 	19.3396 	19.7678 	16.3406 	18.3897 	15.8152 	16.6869 	15.6621 	16.9602 	17.4415 	17.1840 	16.1255 	16.1208 	14.4551 	18.2895 
S,4100,4141902,GJ_GCV,X_VAT,PPS,PT	: 	21.2324 	19.9018 	20.0294 	18.6253 	18.6863 	18.9658 	19.9344 	19.4859 	22.2017 	20.9321 	24.1698 	24.2253 	27.0339 	27.0726 	30.1706 	28.3324 	28.4644 	26.4726 	23.5304 	20.8268 	21.5151 	20.3354 	21.0089 	20.4756 	20.9191 	21.2592 	21.2812 	20.3622 	20.7696 
S,4100,4141902,GJ_GCV,X_VAT,PPS,RO	: 	14.3151 	13.9010 	14.1754 	13.7010 	12.6294 	12.7734 	12.7708 	12.6214 	12.6167 	12.5320 	13.0734 	12.7072 	13.8504 	13.5195 	13.8215 	13.5808 	15.3076 	15.1752 	14.9044 	13.6501 e	14.0697 e	14.1291 e	15.6030 e	15.2506 e	14.6304 	14.4664 e	14.4272 	14.1345 e	21.4285 e
S,4100,4141902,GJ_GCV,X_VAT,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21.4293 	23.4446 	21.9531 	23.7707 	25.0501 	22.6643 	21.3594 	18.7220 	16.7999 	17.1876 	16.5486 	16.9045 	16.2764 	16.8460 	16.3135 	16.6419 	16.2464 	16.2676 
S,4100,4141902,GJ_GCV,X_VAT,PPS,SE	17.4333 	16.8078 	17.2291 	19.8061 	17.7896 	18.3136 	18.5300 	18.6063 	20.0762 	20.1256 	19.9731 	20.7188 	19.9470 	20.4546 	19.8881 	19.7277 	19.8197 	20.3642 	19.4657 	20.4630 	20.0613 	18.7685 	19.8992 	21.5464 	20.9176 	20.9176 	17.0930 e	18.1386 e	20.6991 e	31.5175 e
S,4100,4141902,GJ_GCV,X_VAT,PPS,SI	: 	15.1890 	15.9112 	20.2831 	17.7765 	14.5550 	16.0416 	18.5284 	18.5182 	21.9537 	22.8247 	20.8846 	19.2268 	20.0714 	19.0035 	18.0527 	17.9151 	17.3322 	17.3350 	16.3662 	15.1516 	14.5758 	14.8469 	15.6652 	15.5513 	15.2537 	15.9283 	14.9382 	14.9326 	15.9080 
S,4100,4141902,GJ_GCV,X_VAT,PPS,SK	: 	14.2801 	15.0689 	15.4072 	15.8649 	16.3387 	15.2258 	15.5774 	15.6879 	17.2451 	17.4702 	17.4409 	16.9851 	17.6474 	17.6355 	18.0258 	17.2303 	17.3075 	16.2834 	15.8661 	12.9645 	13.6939 	12.8771 	13.8406 	13.1963 	14.1336 	13.4465 	14.1044 	12.0562 	12.1646 
S,4100,4141902,GJ_GCV,X_VAT,PPS,TR	: 	12.7416 	12.6952 	18.5564 	16.3108 	12.9836 	12.4884 	12.6355 	11.4184 	12.9551 	12.6514 	15.9335 	15.5504 	15.8899 	14.3421 	15.7536 	16.0687 	16.6233 	15.5024 	14.5987 	11.8884 	12.2384 	10.4400 	13.1353 	10.5627 	13.9580 	14.2897 	14.4827 	13.3153 	14.9051 
S,4100,4141902,GJ_GCV,X_VAT,PPS,UK	: 	8.2353 	9.7333 	12.4868 	11.5597 	11.4909 	10.3074 	10.4333 	10.5256 	12.9413 	12.4243 	13.3648 	12.9077 	14.2482 	13.8973 	14.4199 	13.3483 	13.8037 	12.3507 	12.3615 	10.7228 	11.3545 	10.7449 	12.0865 	11.1978 	11.5326 	10.8144 	: 	: 	: 
S,4100,4141902,KWH,I_TAX,EUR,AT	: 	0.0610 	0.0586 	0.0616 	0.0649 	0.0620 	0.0622 	0.0602 	0.0694 	0.0721 	0.0758 	0.0763 	0.0767 	0.0754 	0.0748 	0.0730 	0.0730 	0.0711 	0.0690 	0.0674 	0.0674 	0.0698 	0.0669 	0.0701 	0.0660 	0.0674 	0.0648 	0.0656 	0.0636 	0.0695 
S,4100,4141902,KWH,I_TAX,EUR,BA	: 	: 	: 	: 	: 	: 	0.0377 	0.0447 	0.0452 	0.0536 	0.0555 	0.0555 	0.0555 	0.0512 	0.0512 	0.0512 	0.0514 	0.0514 	0.0391 	0.0336 	0.0307 	0.0327 	0.0326 	0.0326 	0.0335 	0.0333 	0.0374 	0.0346 	0.0321 	0.0364 
S,4100,4141902,KWH,I_TAX,EUR,BE	: 	0.0500 	0.0585 	0.0729 	0.0605 	0.0516 	0.0529 	0.0604 	0.0634 	0.0731 	0.0689 	0.0734 	0.0659 	0.0668 	0.0658 	0.0650 	0.0584 	0.0621 	0.0547 	0.0534 	0.0522 	0.0552 	0.0536 	0.0625 	0.0554 	0.0573 	0.0496 	0.0498 	0.0468 	0.0676 
S,4100,4141902,KWH,I_TAX,EUR,BG	: 	0.0323 	0.0354 	0.0391 	0.0473 	0.0348 	0.0368 	0.0431 	0.0430 	0.0472 	0.0494 	0.0556 	0.0513 	0.0518 	0.0491 	0.0484 	0.0477 	0.0391 	0.0368 	0.0311 	0.0330 	0.0375 	0.0379 	0.0437 	0.0449 	0.0442 	0.0396 	0.0348 	0.0368 	0.0708 
S,4100,4141902,KWH,I_TAX,EUR,CZ	: 	0.0362 	0.0439 	0.0529 	0.0495 	0.0472 	0.0469 	0.0517 	0.0544 	0.0595 	0.0659 	0.0661 	0.0641 	0.0575 	0.0548 	0.0563 	0.0574 	0.0583 	0.0583 	0.0563 	0.0550 	0.0566 	0.0575 	0.0569 	0.0586 	0.0588 	0.0573 	0.0558 	0.0562 	0.0554 
S,4100,4141902,KWH,I_TAX,EUR,DE	: 	0.0613 	0.0641 	0.0762 	0.0648 	0.0589 	0.0565 	0.0571 	0.0588 	0.0640 	0.0637 	0.0648 	0.0661 	0.0689 	0.0678 	0.0681 	0.0676 	0.0681 	0.0661 	0.0642 	0.0611 	0.0609 	0.0608 	0.0608 	0.0632 	0.0588 	0.0597 	0.0620 	0.0647 	0.0692 
S,4100,4141902,KWH,I_TAX,EUR,DK	0.0815 	0.0885 	0.0959 	0.0979 	0.0803 	0.0851 	0.0954 	0.0965 	0.1031 	0.1029 	0.0980 	0.0955 	0.0993 	0.0977 	0.0908 	0.0878 	0.0920 	0.0881 	0.0833 	0.0858 	0.0888 	0.0875 	0.0872 	0.0913 	0.0855 	0.0771 	0.0750 	0.0747 	0.0895 	0.1247 
S,4100,4141902,KWH,I_TAX,EUR,EA	0.0676 	0.0593 	0.0608 	0.0698 	0.0664 	0.0576 	0.0577 	0.0639 	0.0624 	0.0718 	0.0686 	0.0774 	0.0724 	0.0787 	0.0725 	0.0790 	0.0708 	0.0769 	0.0680 	0.0715 	0.0649 	0.0718 	0.0660 	0.0755 	0.0708 	0.0769 	0.0686 	0.0749 	0.0684 	0.0839 
S,4100,4141902,KWH,I_TAX,EUR,EE	: 	0.0263 	0.0335 	0.0371 	0.0395 	0.0363 	0.0362 	0.0401 	0.0419 	0.0437 	0.0500 	0.0518 	0.0524 	0.0476 	0.0491 	0.0494 	0.0456 	0.0384 	0.0346 	0.0328 	0.0418 	0.0413 	0.0401 	0.0425 	0.0458 	0.0446 	0.0441 	0.0411 	0.0435 	0.0750 
S,4100,4141902,KWH,I_TAX,EUR,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1017 	0.0772 	0.0888 	0.0723 	0.0798 	0.0681 	0.0750 	0.0564 	0.0652 	0.0560 p	: c	0.0532 e	0.0654 	0.0555 	0.0587 	0.0483 	0.0517 	0.0449 	0.1014 
S,4100,4141902,KWH,I_TAX,EUR,ES	: 	0.0581 	0.0575 	0.0653 	0.0611 	0.0535 	0.0534 	0.0540 	0.0536 	0.0540 	0.0661 	0.0863 	0.0732 	0.0892 	0.0752 	0.0959 	0.0731 	0.0956 	0.0677 	0.0857 	0.0667 	0.0865 	0.0665 	0.0875 	0.0736 	0.1021 	0.0718 	0.0890 	0.0691 	0.1082 
S,4100,4141902,KWH,I_TAX,EUR,EU27_2020	0.0672 	0.0565 	0.0582 	0.0667 	0.0632 	0.0558 	0.0562 	0.0620 	0.0605 	0.0688 	0.0657 	0.0739 	0.0692 	0.0746 	0.0686 	0.0741 	0.0672 	0.0725 	0.0643 	0.0675 	0.0615 	0.0676 	0.0626 	0.0709 	0.0669 	0.0720 	0.0645 	0.0698 	0.0638 	0.0782 
S,4100,4141902,KWH,I_TAX,EUR,FR	: 	0.0515 	0.0521 	0.0578 	0.0550 	0.0583 	0.0521 	0.0575 	0.0580 	0.0646 	0.0635 	0.0682 	0.0678 	0.0729 	0.0701 	0.0762 	0.0701 	0.0733 	0.0650 	0.0676 	0.0639 	0.0695 	0.0665 	0.0763 	0.0738 	0.0839 	0.0720 	0.0751 	0.0691 	0.0788 
S,4100,4141902,KWH,I_TAX,EUR,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0151 	0.0151 	0.0151 	0.0143 	0.0139 	0.0125 	0.0117 	0.0139 
S,4100,4141902,KWH,I_TAX,EUR,HR	0.0295 	0.0274 	0.0273 	0.0277 	0.0319 	0.0328 	0.0383 	0.0380 	0.0375 	0.0372 	0.0383 	0.0472 	0.0465 	0.0468 	0.0464 	0.0475 	0.0473 	0.0459 	0.0428 	0.0370 	0.0359 	0.0366 	0.0368 	0.0360 	0.0375 	0.0406 	0.0389 	0.0377 	0.0374 	0.0398 
S,4100,4141902,KWH,I_TAX,EUR,HU	: 	0.0382 	0.0404 	0.0465 	0.0482 	0.0476 	0.0535 	0.0554 	0.0561 	0.0570 	0.0483 	0.0517 	0.0432 	0.0420 	0.0365 	0.0351 	0.0353 	0.0352 	0.0344 	0.0360 	0.0352 	0.0365 	0.0358 	0.0347 	0.0346 	0.0334 	0.0319 	0.0308 	0.0307 	0.0305 
S,4100,4141902,KWH,I_TAX,EUR,IE	: 	0.0607 	0.0543 	0.0650 	0.0644 	0.0550 	0.0496 	0.0527 	0.0509 	0.0618 	0.0614 	0.0672 	0.0653 	0.0722 	0.0681 	0.0745 	0.0673 	0.0724 	0.0652 	0.0678 	0.0632 	0.0649 	0.0632 	0.0761 	0.0683 	0.0764 	0.0669 	0.0701 	0.0620 	0.0783 
S,4100,4141902,KWH,I_TAX,EUR,IT	0.0654 	0.0617 	0.0629 	0.0720 	0.0757 	0.0534 	0.0617 	0.0787 	0.0694 	0.0875 	0.0769 	0.0968 	0.0834 	0.0946 	0.0797 	0.0951 	0.0766 	0.0905 	0.0731 	0.0838 p	0.0704 	0.0874 	0.0714 	0.0951 	0.0769 	0.0934 	0.0728 	0.0897 	0.0703 	0.1005 
S,4100,4141902,KWH,I_TAX,EUR,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0816 	0.0857 	0.0913 	0.0925 	0.0845 	0.0823 	0.0744 	0.0746 	0.0681 	0.0817 	0.0752 	0.0841 	0.0787 	0.0776 	0.0713 	0.0726 
S,4100,4141902,KWH,I_TAX,EUR,LT	: 	0.0235 	0.0329 	0.0382 	0.0425 	0.0406 	0.0375 	0.0453 	0.0435 	0.0540 	0.0510 	0.0611 	0.0603 	0.0614 	0.0559 	0.0499 	0.0423 	0.0436 	0.0413 	0.0387 	0.0365 	0.0395 	0.0399 	0.0405 	0.0450 	0.0406 	0.0361 	0.0295 	0.0279 	0.0410 
S,4100,4141902,KWH,I_TAX,EUR,LU	: 	0.0364 	0.0557 	0.0514 	0.0492 	0.0461 	0.0434 	0.0473 	0.0511 	0.0579 	0.0578 	0.0594 	0.0624 	0.0566 	0.0532 	0.0514 	0.0496 	0.0482 	0.0454 	0.0418 	0.0418 	0.0398 	0.0411 	0.0429 	0.0448 	0.0414 	0.0412 	0.0366 	0.0438 	0.0639 
S,4100,4141902,KWH,I_TAX,EUR,LV	: 	0.0311 	0.0313 	0.0500 	0.0523 	0.0379 	0.0314 	0.0406 	0.0387 	0.0457 	0.0512 	0.0560 	0.0506 	0.0504 	0.0484 	0.0488 	0.0496 	0.0485 	0.0424 	0.0406 	0.0378 	0.0393 	0.0385 	0.0450 	0.0446 	0.0351 	0.0315 	0.0280 	0.0297 	0.0432 
S,4100,4141902,KWH,I_TAX,EUR,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0320 	0.0315 	0.0302 	0.0295 	0.0308 	0.0311 	0.0254 	0.0289 	0.0297 	0.0301 	0.0302 	0.0261 	0.0243 	0.0470 
S,4100,4141902,KWH,I_TAX,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0482 	0.0510 	0.0407 	0.0606 	0.0598 	0.0575 	0.0544 	0.0454 	0.0488 	0.0570 
S,4100,4141902,KWH,I_TAX,EUR,NL	0.0724 	0.0707 	0.0697 	0.0757 	0.0810 	0.0674 	0.0680 	0.0720 	0.0689 	0.0786 	0.0740 	0.0844 	0.0790 	0.0863 	0.0789 	0.0820 	0.0756 	0.0803 	0.0779 	0.0808 	0.0763 	0.0815 	0.0815 	0.0861 	0.0921 	0.0965 	0.0995 	0.1010 	0.0961 	0.1097 
S,4100,4141902,KWH,I_TAX,EUR,PL	: 	0.0401 	0.0416 	0.0515 	0.0389 	0.0460 	0.0425 	0.0505 	0.0463 	0.0500 	0.0469 	0.0576 	0.0470 	0.0509 	0.0489 	0.0500 	0.0501 	0.0498 	0.0392 	0.0441 	0.0417 	0.0442 	0.0423 	0.0450 	0.0473 	0.0465 	0.0425 	0.0419 	0.0376 	0.0473 
S,4100,4141902,KWH,I_TAX,EUR,PT	: 	0.0653 	0.0625 	0.0629 	0.0604 	0.0595 	0.0594 	0.0630 	0.0610 	0.0738 	0.0739 	0.0853 	0.0836 	0.0933 	0.0934 	0.1039 	0.0976 	0.0982 	0.0913 	0.0815 	0.0773 	0.0799 	0.0759 	0.0784 	0.0760 	0.0776 	0.0785 	0.0783 	0.0762 	0.0773 
S,4100,4141902,KWH,I_TAX,EUR,RO	: 	0.0342 	0.0332 	0.0336 	0.0292 	0.0268 	0.0275 	0.0278 	0.0284 	0.0276 	0.0271 	0.0274 	0.0285 	0.0307 	0.0309 	0.0319 	0.0311 	0.0340 	0.0332 	0.0323 	0.0303 e	0.0308 e	0.0321 e	0.0354 e	0.0347 e	0.0332 	0.0324 e	0.0320 	0.0317 e	0.0475 e
S,4100,4141902,KWH,I_TAX,EUR,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0410 	0.0439 	0.0428 	0.0451 	0.0466 	0.0400 	0.0375 	0.0326 	0.0321 	0.0339 	0.0335 	0.0342 	0.0335 	0.0348 	0.0337 	0.0344 	0.0337 	0.0342 
S,4100,4141902,KWH,I_TAX,EUR,SE	0.0931 	0.0893 	0.0929 	0.1016 	0.0874 	0.0940 	0.1004 	0.1061 	0.1186 	0.1165 	0.1174 	0.1268 	0.1227 	0.1224 	0.1184 	0.1138 	0.1131 	0.1173 	0.1129 	0.1142 	0.1212 	0.1125 	0.1153 	0.1223 	0.1183 	0.1167 	0.0980 e	0.1073 e	0.1234 e	0.1855 e
S,4100,4141902,KWH,I_TAX,EUR,SI	: 	0.0509 	0.0558 	0.0712 	0.0658 	0.0539 	0.0582 	0.0673 	0.0668 	0.0792 	0.0798 	0.0730 	0.0668 	0.0710 	0.0667 	0.0634 	0.0629 	0.0609 	0.0599 	0.0563 	0.0553 	0.0532 	0.0547 	0.0577 	0.0572 	0.0561 	0.0586 	0.0549 	0.0547 	0.0587 
S,4100,4141902,KWH,I_TAX,EUR,SK	: 	0.0414 	0.0428 	0.0465 	0.0462 	0.0476 	0.0436 	0.0446 	0.0465 	0.0512 	0.0515 	0.0514 	0.0499 	0.0518 	0.0508 	0.0519 	0.0496 	0.0495 	0.0460 	0.0445 	0.0421 	0.0445 	0.0427 	0.0459 	0.0449 	0.0481 	0.0457 	0.0480 	0.0411 	0.0423 
S,4100,4141902,KWH,I_TAX,EUR,TR	: 	0.0330 	0.0325 	0.0467 	0.0390 	0.0308 	0.0323 	0.0335 	0.0289 	0.0293 	0.0318 	0.0409 	0.0409 	0.0371 	0.0326 	0.0373 	0.0378 	0.0347 	0.0336 	0.0301 	0.0258 	0.0243 	0.0216 	0.0209 	0.0199 	0.0263 	0.0239 	0.0194 	0.0189 	0.0182 
S,4100,4141902,KWH,I_TAX,EUR,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0182 	0.0238 	0.0231 	0.0217 	0.0209 	0.0248 	0.0267 	0.0227 	0.0181 	0.0258 	0.0273 	: 
S,4100,4141902,KWH,I_TAX,EUR,UK	: 	0.0357 	0.0395 	0.0478 	0.0426 	0.0426 	0.0405 	0.0422 	0.0425 	0.0523 	0.0522 	0.0578 	0.0531 	0.0588 	0.0600 	0.0646 	0.0635 	0.0668 	0.0553 	0.0501 	0.0469 	0.0479 	0.0465 	0.0518 	0.0493 	0.0504 	0.0476 	: 	: 	: 
S,4100,4141902,KWH,I_TAX,NAC,AT	: 	0.0610 	0.0586 	0.0616 	0.0649 	0.0620 	0.0622 	0.0602 	0.0694 	0.0721 	0.0758 	0.0763 	0.0767 	0.0754 	0.0748 	0.0730 	0.0730 	0.0711 	0.0690 	0.0674 	0.0674 	0.0698 	0.0669 	0.0701 	0.0660 	0.0674 	0.0648 	0.0656 	0.0636 	0.0695 
S,4100,4141902,KWH,I_TAX,NAC,BA	: 	: 	: 	: 	: 	: 	0.0739 	0.0877 	0.0886 	0.1051 	0.1087 	0.1087 	0.1087 	0.1004 	0.1004 	0.1004 	0.1004 	0.1004 	0.0765 	0.0657 	0.0601 	0.0639 	0.0637 	0.0637 	0.0656 	0.0651 	0.0731 	0.0676 	0.0627 	0.0712 
S,4100,4141902,KWH,I_TAX,NAC,BE	: 	0.0500 	0.0585 	0.0729 	0.0605 	0.0516 	0.0529 	0.0604 	0.0634 	0.0731 	0.0689 	0.0734 	0.0659 	0.0668 	0.0658 	0.0650 	0.0584 	0.0621 	0.0547 	0.0534 	0.0522 	0.0552 	0.0536 	0.0625 	0.0554 	0.0573 	0.0496 	0.0498 	0.0468 	0.0676 
S,4100,4141902,KWH,I_TAX,NAC,BG	: 	0.0632 	0.0693 	0.0765 	0.0925 	0.0681 	0.0719 	0.0843 	0.0841 	0.0923 	0.0966 	0.1087 	0.1003 	0.1013 	0.0959 	0.0946 	0.0933 	0.0765 	0.0720 	0.0609 	0.0646 	0.0734 	0.0742 	0.0855 	0.0878 	0.0864 	0.0775 	0.0681 	0.0719 	0.1384 
S,4100,4141902,KWH,I_TAX,NAC,CZ	: 	0.9916 	1.1067 	1.3068 	1.3431 	1.2160 	1.2077 	1.2843 	1.3257 	1.4775 	1.6595 	1.6601 	1.6469 	1.5105 	1.5044 	1.5541 	1.5789 	1.5789 	1.5757 	1.5225 	1.4719 	1.4651 	1.4658 	1.4665 	1.5042 	1.5074 	1.5086 	1.4840 	1.4524 	1.4103 
S,4100,4141902,KWH,I_TAX,NAC,DE	: 	0.0613 	0.0641 	0.0762 	0.0648 	0.0589 	0.0565 	0.0571 	0.0588 	0.0640 	0.0637 	0.0648 	0.0661 	0.0689 	0.0678 	0.0681 	0.0676 	0.0681 	0.0661 	0.0642 	0.0611 	0.0609 	0.0608 	0.0608 	0.0632 	0.0588 	0.0597 	0.0620 	0.0647 	0.0692 
S,4100,4141902,KWH,I_TAX,NAC,DK	0.6075 	0.6594 	0.7148 	0.7301 	0.5979 	0.6334 	0.7099 	0.7193 	0.7688 	0.7661 	0.7285 	0.7117 	0.7405 	0.7287 	0.6775 	0.6536 	0.6860 	0.6576 	0.6209 	0.6383 	0.6605 	0.6508 	0.6491 	0.6812 	0.6381 	0.5754 	0.5597 	0.5559 	0.6652 	0.9275 
S,4100,4141902,KWH,I_TAX,NAC,EA	: 	0.0598 	0.0613 	0.0703 	0.0666 	0.0576 	0.0578 	0.0640 	0.0625 	0.0720 	0.0686 	0.0775 	0.0725 	0.0788 	0.0726 	0.0791 	0.0708 	0.0770 	0.0681 	0.0719 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
S,4100,4141902,KWH,I_TAX,NAC,EE	: 	0.4114 	0.5238 	0.5804 	0.6173 	0.5673 	0.5671 	0.6274 	0.0419 	0.0437 	0.0500 	0.0518 	0.0524 	0.0476 	0.0491 	0.0494 	0.0456 	0.0384 	0.0346 	0.0328 	0.0418 	0.0413 	0.0401 	0.0425 	0.0458 	0.0446 	0.0441 	0.0411 	0.0435 	0.0750 
S,4100,4141902,KWH,I_TAX,NAC,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1017 	0.0772 	0.0888 	0.0723 	0.0798 	0.0681 	0.0750 	0.0564 	0.0652 	0.0560 p	: c	0.0532 e	0.0654 	0.0555 	0.0587 	0.0483 	0.0517 	0.0449 	0.1014 
S,4100,4141902,KWH,I_TAX,NAC,ES	: 	0.0581 	0.0575 	0.0653 	0.0611 	0.0535 	0.0534 	0.0540 	0.0536 	0.0540 	0.0661 	0.0863 	0.0732 	0.0892 	0.0752 	0.0959 	0.0731 	0.0956 	0.0677 	0.0857 	0.0667 	0.0865 	0.0665 	0.0875 	0.0736 	0.1021 	0.0718 	0.0890 	0.0691 	0.1082 
S,4100,4141902,KWH,I_TAX,NAC,FR	: 	0.0515 	0.0521 	0.0578 	0.0550 	0.0583 	0.0521 	0.0575 	0.0580 	0.0646 	0.0635 	0.0682 	0.0678 	0.0729 	0.0701 	0.0762 	0.0701 	0.0733 	0.0650 	0.0676 	0.0639 	0.0695 	0.0665 	0.0763 	0.0738 	0.0839 	0.0720 	0.0751 	0.0691 	0.0788 
S,4100,4141902,KWH,I_TAX,NAC,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0450 	0.0454 	0.0462 	0.0466 	0.0465 	0.0470 	0.0470 	0.0503 
S,4100,4141902,KWH,I_TAX,NAC,HR	0.2171 	0.2003 	0.1987 	0.1991 	0.2354 	0.2392 	0.2781 	0.2775 	0.2775 	0.2779 	0.2890 	0.3540 	0.3521 	0.3551 	0.3540 	0.3631 	0.3604 	0.3492 	0.3240 	0.2779 	0.2673 	0.2735 	0.2727 	0.2667 	0.2784 	0.3011 	0.2928 	0.2847 	0.2827 	0.2985 
S,4100,4141902,KWH,I_TAX,NAC,HU	: 	9.6454 	10.2609 	11.6204 	13.9623 	12.9134 	14.5436 	15.4488 	15.1024 	16.4762 	14.2810 	14.6362 	12.7979 	12.5032 	11.2102 	10.8796 	10.8508 	10.9936 	10.7623 	11.1581 	10.8902 	11.2747 	11.2547 	11.2257 	11.0764 	11.0357 	11.0159 	10.9989 	10.9769 	10.9472 
S,4100,4141902,KWH,I_TAX,NAC,IE	: 	0.0607 	0.0543 	0.0650 	0.0644 	0.0550 	0.0496 	0.0527 	0.0509 	0.0618 	0.0614 	0.0672 	0.0653 	0.0722 	0.0681 	0.0745 	0.0673 	0.0724 	0.0652 	0.0678 	0.0632 	0.0649 	0.0632 	0.0761 	0.0683 	0.0764 	0.0669 	0.0701 	0.0620 	0.0783 
S,4100,4141902,KWH,I_TAX,NAC,IT	0.0654 	0.0617 	0.0629 	0.0720 	0.0757 	0.0534 	0.0617 	0.0787 	0.0694 	0.0875 	0.0769 	0.0968 	0.0834 	0.0946 	0.0797 	0.0951 	0.0766 	0.0905 	0.0731 	0.0838 p	0.0704 	0.0874 	0.0714 	0.0951 	0.0769 	0.0934 	0.0728 	0.0897 	0.0703 	0.1005 
S,4100,4141902,KWH,I_TAX,NAC,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0997 	0.1036 	0.0965 	0.0997 	0.0927 	0.0892 	0.0801 	0.0855 	0.0797 	0.0932 	0.0850 	0.0922 	0.0838 	0.0842 	0.0780 	0.0775 
S,4100,4141902,KWH,I_TAX,NAC,LT	: 	0.0810 	0.1137 	0.1321 	0.1466 	0.1403 	0.1296 	0.1564 	0.1501 	0.1863 	0.1761 	0.2109 	0.2081 	0.2119 	0.1931 	0.1724 	0.0423 	0.0436 	0.0413 	0.0387 	0.0365 	0.0395 	0.0399 	0.0405 	0.0450 	0.0406 	0.0361 	0.0295 	0.0279 	0.0410 
S,4100,4141902,KWH,I_TAX,NAC,LU	: 	0.0364 	0.0557 	0.0514 	0.0492 	0.0461 	0.0434 	0.0473 	0.0511 	0.0579 	0.0578 	0.0594 	0.0624 	0.0566 	0.0532 	0.0514 	0.0496 	0.0482 	0.0454 	0.0418 	0.0418 	0.0398 	0.0411 	0.0429 	0.0448 	0.0414 	0.0412 	0.0366 	0.0438 	0.0639 
S,4100,4141902,KWH,I_TAX,NAC,LV	: 	0.0218 	0.0219 	0.0353 	0.0370 	0.0267 	0.0222 	0.0288 	0.0274 	0.0322 	0.0358 	0.0390 	0.0354 	0.0354 	0.0484 	0.0488 	0.0496 	0.0485 	0.0424 	0.0406 	0.0378 	0.0393 	0.0385 	0.0450 	0.0446 	0.0351 	0.0315 	0.0280 	0.0297 	0.0432 
S,4100,4141902,KWH,I_TAX,NAC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6466 	0.6812 	0.6711 	0.6443 	0.6443 	0.6443 	0.5138 	0.5620 	0.5888 	0.5888 	0.5888 	0.5232 	0.5170 	0.9665 
S,4100,4141902,KWH,I_TAX,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9681 	3.1378 	2.5042 	3.7276 	3.6814 	3.5378 	3.3529 	2.7990 	3.0098 	3.5115 
